Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID
ENSG00000286188	ENSG00000286188.1	
ENSG00000254829	ENSG00000254829.1	
ENSG00000279268	ENSG00000279268.1	
ENSG00000247402	ENSG00000247402.2	
ENSG00000201709	ENSG00000201709.1	
ENSG00000286338	ENSG00000286338.1	
ENSG00000151364	ENSG00000151364.17	65987
ENSG00000206903	ENSG00000206903.1	109617003
ENSG00000199568	ENSG00000199568.1	26831
ENSG00000175749	ENSG00000175749.11	
ENSG00000265673	ENSG00000265673.1	100616275
ENSG00000172954	ENSG00000172954.14	253558
ENSG00000254585	ENSG00000254585.5	54551
ENSG00000145723	ENSG00000145723.17	54826
ENSG00000231668	ENSG00000231668.2	
ENSG00000201965	ENSG00000201965.1	
ENSG00000158525	ENSG00000158525.16	93979
ENSG00000182636	ENSG00000182636.8	4692
ENSG00000286973	ENSG00000286973.1	
ENSG00000206616	ENSG00000206616.1	
ENSG00000060971	ENSG00000060971.19	30
ENSG00000261634	ENSG00000261634.4	102723548
ENSG00000259112	ENSG00000259112.2	100532726
ENSG00000259504	ENSG00000259504.2	
ENSG00000137819	ENSG00000137819.14	54852
ENSG00000254675	ENSG00000254675.1	
ENSG00000151365	ENSG00000151365.2	7069
ENSG00000168283	ENSG00000168283.14	648
ENSG00000151366	ENSG00000151366.13	4718
ENSG00000185372	ENSG00000185372.4	26693
ENSG00000259645	ENSG00000259645.1	
ENSG00000251724	ENSG00000251724.1	
ENSG00000259426	ENSG00000259426.6	145694
ENSG00000251663	ENSG00000251663.1	
ENSG00000127334	ENSG00000127334.11	8445
ENSG00000113163	ENSG00000113163.19	10087
ENSG00000207395	ENSG00000207395.1	
ENSG00000132275	ENSG00000132275.11	23378
ENSG00000259191	ENSG00000259191.2	
ENSG00000137818	ENSG00000137818.12	6176
ENSG00000136051	ENSG00000136051.15	23325
ENSG00000138759	ENSG00000138759.20	80144
ENSG00000254400	ENSG00000254400.1	
ENSG00000163072	ENSG00000163072.16	115677
ENSG00000261587	ENSG00000261587.3	340393
ENSG00000166333	ENSG00000166333.14	3611
ENSG00000224644	ENSG00000224644.1	
ENSG00000059769	ENSG00000059769.20	548645
ENSG00000264829	ENSG00000264829.1	
ENSG00000264270	ENSG00000264270.1	
ENSG00000244115	ENSG00000244115.1	552891
ENSG00000132475	ENSG00000132475.10	3021
ENSG00000207119	ENSG00000207119.2	124903594
ENSG00000259215	ENSG00000259215.1	
ENSG00000259457	ENSG00000259457.1	
ENSG00000242616	ENSG00000242616.4	2790
ENSG00000137807	ENSG00000137807.16	9493
ENSG00000207450	ENSG00000207450.1	
ENSG00000287959	ENSG00000287959.1	
ENSG00000222522	ENSG00000222522.1	
ENSG00000169139	ENSG00000169139.12	7336
ENSG00000224067	ENSG00000224067.2	
ENSG00000206907	ENSG00000206907.1	
ENSG00000148154	ENSG00000148154.10	7357
ENSG00000272516	ENSG00000272516.1	
ENSG00000271981	ENSG00000271981.1	
ENSG00000272366	ENSG00000272366.1	
ENSG00000266265	ENSG00000266265.4	136259
ENSG00000043591	ENSG00000043591.6	153
ENSG00000243335	ENSG00000243335.10	154881
ENSG00000285540	ENSG00000285540.1	
ENSG00000253066	ENSG00000253066.1	
ENSG00000226582	ENSG00000226582.1	
ENSG00000165813	ENSG00000165813.20	55088
ENSG00000266315	ENSG00000266315.1	100616114
ENSG00000165181	ENSG00000165181.17	158401
ENSG00000283853	ENSG00000283853.1	100616282
ENSG00000132478	ENSG00000132478.10	85451
ENSG00000253843	ENSG00000253843.1	
ENSG00000244791	ENSG00000244791.3	101927657
ENSG00000253427	ENSG00000253427.1	
ENSG00000253220	ENSG00000253220.2	
ENSG00000207138	ENSG00000207138.1	
ENSG00000253530	ENSG00000253530.2	105375750
ENSG00000168672	ENSG00000168672.4	157638
ENSG00000180535	ENSG00000180535.4	168620
ENSG00000253543	ENSG00000253543.1	
ENSG00000212451	ENSG00000212451.1	
ENSG00000253573	ENSG00000253573.2	
ENSG00000282961	ENSG00000282961.1	101867536
ENSG00000198742	ENSG00000198742.10	57154
ENSG00000224722	ENSG00000224722.3	
ENSG00000287781	ENSG00000287781.1	
ENSG00000246228	ENSG00000246228.7	727677
ENSG00000266980	ENSG00000266980.1	
ENSG00000096006	ENSG00000096006.12	10321
ENSG00000273904	ENSG00000273904.1	
ENSG00000271509	ENSG00000271509.1	
ENSG00000284442	ENSG00000284442.1	100302224
ENSG00000280997	ENSG00000280997.1	101805488
ENSG00000165816	ENSG00000165816.13	340706
ENSG00000212993	ENSG00000212993.6	5462
ENSG00000132471	ENSG00000132471.12	23558
ENSG00000123908	ENSG00000123908.12	27161
ENSG00000230165	ENSG00000230165.1	
ENSG00000275024	ENSG00000275024.1	
ENSG00000289143	ENSG00000289143.1	
ENSG00000289444	ENSG00000289444.1	
ENSG00000252149	ENSG00000252149.1	
ENSG00000269952	ENSG00000269952.1	
ENSG00000233200	ENSG00000233200.1	
ENSG00000253070	ENSG00000253070.1	
ENSG00000200097	ENSG00000200097.1	
ENSG00000271335	ENSG00000271335.6	
ENSG00000204176	ENSG00000204176.14	83849
ENSG00000186272	ENSG00000186272.13	7565
ENSG00000120254	ENSG00000120254.16	25902
ENSG00000152591	ENSG00000152591.15	1834
ENSG00000223188	ENSG00000223188.1	
ENSG00000196979	ENSG00000196979.1	401554
ENSG00000196589	ENSG00000196589.7	729458
ENSG00000107130	ENSG00000107130.10	23413
ENSG00000200024	ENSG00000200024.1	
ENSG00000126262	ENSG00000126262.5	2867
ENSG00000222691	ENSG00000222691.1	
ENSG00000155016	ENSG00000155016.18	113612
ENSG00000196684	ENSG00000196684.12	84941
ENSG00000231187	ENSG00000231187.3	102724593
ENSG00000139620	ENSG00000139620.13	54934
ENSG00000229227	ENSG00000229227.8	
ENSG00000249604	ENSG00000249604.1	
ENSG00000264169	ENSG00000264169.2	
ENSG00000130707	ENSG00000130707.18	445
ENSG00000138821	ENSG00000138821.14	64116
ENSG00000272430	ENSG00000272430.1	
ENSG00000146574	ENSG00000146574.16	221960
ENSG00000229927	ENSG00000229927.2	
ENSG00000274186	ENSG00000274186.1	
ENSG00000204175	ENSG00000204175.6	9721
ENSG00000114354	ENSG00000114354.15	10342
ENSG00000107679	ENSG00000107679.15	59338
ENSG00000279766	ENSG00000279766.1	
ENSG00000280326	ENSG00000280326.1	
ENSG00000280303	ENSG00000280303.2	
ENSG00000254324	ENSG00000254324.3	442893
ENSG00000279786	ENSG00000279786.1	
ENSG00000252864	ENSG00000252864.1	
ENSG00000253266	ENSG00000253266.1	
ENSG00000254641	ENSG00000254641.1	
ENSG00000285338	ENSG00000285338.1	
ENSG00000255052	ENSG00000255052.5	
ENSG00000255680	ENSG00000255680.1	
ENSG00000196151	ENSG00000196151.11	151525
ENSG00000255390	ENSG00000255390.1	
ENSG00000255410	ENSG00000255410.2	
ENSG00000158042	ENSG00000158042.9	63875
ENSG00000205879	ENSG00000205879.5	
ENSG00000283632	ENSG00000283632.4	90332
ENSG00000107957	ENSG00000107957.17	9644
ENSG00000186523	ENSG00000186523.15	85002
ENSG00000241678	ENSG00000241678.1	
ENSG00000254781	ENSG00000254781.1	
ENSG00000166341	ENSG00000166341.9	8642
ENSG00000126457	ENSG00000126457.22	3276
ENSG00000096080	ENSG00000096080.12	55168
ENSG00000111700	ENSG00000111700.13	28234
ENSG00000132481	ENSG00000132481.7	91107
ENSG00000128815	ENSG00000128815.20	57705
ENSG00000112146	ENSG00000112146.17	26268
ENSG00000148120	ENSG00000148120.18	84909
ENSG00000241144	ENSG00000241144.3	
ENSG00000248161	ENSG00000248161.5	
ENSG00000267801	ENSG00000267801.1	
ENSG00000141569	ENSG00000141569.12	201292
ENSG00000251572	ENSG00000251572.2	
ENSG00000260651	ENSG00000260651.1	
ENSG00000159063	ENSG00000159063.14	79053
ENSG00000109323	ENSG00000109323.11	4126
ENSG00000136297	ENSG00000136297.15	221938
ENSG00000115504	ENSG00000115504.15	23301
ENSG00000267342	ENSG00000267342.1	
ENSG00000204316	ENSG00000204316.13	64978
ENSG00000111271	ENSG00000111271.15	80724
ENSG00000213760	ENSG00000213760.11	534
ENSG00000136237	ENSG00000136237.19	9771
ENSG00000254755	ENSG00000254755.1	
ENSG00000255363	ENSG00000255363.3	
ENSG00000255479	ENSG00000255479.1	
ENSG00000137507	ENSG00000137507.11	2615
ENSG00000204420	ENSG00000204420.10	80739
ENSG00000255495	ENSG00000255495.1	
ENSG00000254527	ENSG00000254527.1	
ENSG00000267426	ENSG00000267426.5	
ENSG00000253764	ENSG00000253764.4	101928058
ENSG00000170777	ENSG00000170777.11	89882
ENSG00000055950	ENSG00000055950.17	84545
ENSG00000288782	ENSG00000288782.1	
ENSG00000215343	ENSG00000215343.8	728957
ENSG00000215343	ENSG00000215343.8	124900627
ENSG00000136870	ENSG00000136870.11	7743
ENSG00000078579	ENSG00000078579.9	26281
ENSG00000267615	ENSG00000267615.1	
ENSG00000261408	ENSG00000261408.7	100529145
ENSG00000254975	ENSG00000254975.1	
ENSG00000254632	ENSG00000254632.2	
ENSG00000155970	ENSG00000155970.12	286097
ENSG00000182704	ENSG00000182704.8	25987
ENSG00000160408	ENSG00000160408.16	30815
ENSG00000257949	ENSG00000257949.7	100134934
ENSG00000255100	ENSG00000255100.1	101928837
ENSG00000261578	ENSG00000261578.1	
ENSG00000078124	ENSG00000078124.13	55331
ENSG00000167880	ENSG00000167880.8	2125
ENSG00000251993	ENSG00000251993.1	
ENSG00000233476	ENSG00000233476.3	
ENSG00000249258	ENSG00000249258.2	
ENSG00000232759	ENSG00000232759.1	100506178
ENSG00000244113	ENSG00000244113.1	
ENSG00000164932	ENSG00000164932.13	115908
ENSG00000232949	ENSG00000232949.2	
ENSG00000179428	ENSG00000179428.2	541472
ENSG00000228803	ENSG00000228803.1	
ENSG00000234513	ENSG00000234513.1	
ENSG00000286703	ENSG00000286703.1	
ENSG00000226329	ENSG00000226329.2	
ENSG00000288893	ENSG00000288893.1	
ENSG00000221740	ENSG00000221740.1	692210
ENSG00000215244	ENSG00000215244.4	399715
ENSG00000226279	ENSG00000226279.2	
ENSG00000087085	ENSG00000087085.16	43
ENSG00000232591	ENSG00000232591.3	
ENSG00000280809	ENSG00000280809.5	101929052
ENSG00000266289	ENSG00000266289.1	
ENSG00000207399	ENSG00000207399.1	
ENSG00000285982	ENSG00000285982.1	
ENSG00000164934	ENSG00000164934.14	25879
ENSG00000137203	ENSG00000137203.15	7020
ENSG00000280560	ENSG00000280560.3	105378425
ENSG00000226659	ENSG00000226659.2	
ENSG00000289087	ENSG00000289087.1	
ENSG00000289633	ENSG00000289633.1	
ENSG00000028116	ENSG00000028116.18	7444
ENSG00000274349	ENSG00000274349.5	26149
ENSG00000289441	ENSG00000289441.1	105378453
ENSG00000288938	ENSG00000288938.1	
ENSG00000079462	ENSG00000079462.8	5050
ENSG00000226864	ENSG00000226864.3	100130887
ENSG00000288755	ENSG00000288755.1	
ENSG00000167881	ENSG00000167881.15	6730
ENSG00000227244	ENSG00000227244.3	100507058
ENSG00000289350	ENSG00000289350.1	
ENSG00000259438	ENSG00000259438.1	112543478
ENSG00000289299	ENSG00000289299.1	
ENSG00000274528	ENSG00000274528.1	
ENSG00000259398	ENSG00000259398.1	
ENSG00000259712	ENSG00000259712.1	
ENSG00000224812	ENSG00000224812.4	220980
ENSG00000259178	ENSG00000259178.1	
ENSG00000242327	ENSG00000242327.1	
ENSG00000135063	ENSG00000135063.20	9413
ENSG00000259327	ENSG00000259327.1	
ENSG00000259709	ENSG00000259709.1	
ENSG00000166006	ENSG00000166006.14	3747
ENSG00000206995	ENSG00000206995.1	
ENSG00000259577	ENSG00000259577.2	
ENSG00000257923	ENSG00000257923.12	1523
ENSG00000128833	ENSG00000128833.13	55930
ENSG00000161270	ENSG00000161270.20	4868
ENSG00000241981	ENSG00000241981.2	
ENSG00000230069	ENSG00000230069.3	
ENSG00000248971	ENSG00000248971.2	
ENSG00000224207	ENSG00000224207.3	
ENSG00000251288	ENSG00000251288.2	
ENSG00000289427	ENSG00000289427.1	
ENSG00000289158	ENSG00000289158.1	
ENSG00000109332	ENSG00000109332.20	7323
ENSG00000288915	ENSG00000288915.1	
ENSG00000225850	ENSG00000225850.4	
ENSG00000288945	ENSG00000288945.1	
ENSG00000203497	ENSG00000203497.3	
ENSG00000261670	ENSG00000261670.1	
ENSG00000271830	ENSG00000271830.1	
ENSG00000270111	ENSG00000270111.4	
ENSG00000253477	ENSG00000253477.5	
ENSG00000254988	ENSG00000254988.1	
ENSG00000198488	ENSG00000198488.10	192134
ENSG00000255105	ENSG00000255105.1	
ENSG00000254644	ENSG00000254644.1	
ENSG00000239344	ENSG00000239344.1	
ENSG00000289636	ENSG00000289636.1	
ENSG00000205696	ENSG00000205696.5	642394
ENSG00000149260	ENSG00000149260.18	726
ENSG00000238276	ENSG00000238276.7	101927760
ENSG00000169398	ENSG00000169398.20	5747
ENSG00000171133	ENSG00000171133.4	26248
ENSG00000198680	ENSG00000198680.6	286319
ENSG00000289363	ENSG00000289363.1	
ENSG00000289270	ENSG00000289270.1	
ENSG00000288918	ENSG00000288918.1	
ENSG00000289092	ENSG00000289092.1	
ENSG00000215126	ENSG00000215126.11	644019
ENSG00000289528	ENSG00000289528.1	
ENSG00000288757	ENSG00000288757.1	
ENSG00000289328	ENSG00000289328.1	
ENSG00000231601	ENSG00000231601.1	
ENSG00000107929	ENSG00000107929.16	23185
ENSG00000274758	ENSG00000274758.1	
ENSG00000263345	ENSG00000263345.1	
ENSG00000070444	ENSG00000070444.15	4335
ENSG00000133858	ENSG00000133858.17	196441
ENSG00000262456	ENSG00000262456.1	
ENSG00000127804	ENSG00000127804.13	79066
ENSG00000248881	ENSG00000248881.1	
ENSG00000189045	ENSG00000189045.15	728780
ENSG00000231243	ENSG00000231243.1	
ENSG00000206708	ENSG00000206708.1	
ENSG00000114742	ENSG00000114742.14	57599
ENSG00000112782	ENSG00000112782.19	53405
ENSG00000226842	ENSG00000226842.1	
ENSG00000039139	ENSG00000039139.11	1767
ENSG00000233825	ENSG00000233825.1	
ENSG00000279872	ENSG00000279872.1	
ENSG00000280280	ENSG00000280280.1	
ENSG00000229327	ENSG00000229327.1	
ENSG00000200484	ENSG00000200484.1	
ENSG00000243049	ENSG00000243049.3	
ENSG00000231245	ENSG00000231245.2	
ENSG00000262953	ENSG00000262953.1	
ENSG00000262480	ENSG00000262480.2	
ENSG00000279432	ENSG00000279432.1	
ENSG00000165806	ENSG00000165806.21	840
ENSG00000239884	ENSG00000239884.3	
ENSG00000167635	ENSG00000167635.12	7705
ENSG00000272770	ENSG00000272770.1	
ENSG00000272911	ENSG00000272911.1	
ENSG00000273606	ENSG00000273606.1	102465465
ENSG00000221200	ENSG00000221200.1	100302208
ENSG00000272920	ENSG00000272920.1	
ENSG00000007168	ENSG00000007168.14	5048
ENSG00000105287	ENSG00000105287.13	25865
ENSG00000221052	ENSG00000221052.3	100302202
ENSG00000231169	ENSG00000231169.4	
ENSG00000139350	ENSG00000139350.12	121441
ENSG00000128989	ENSG00000128989.11	10776
ENSG00000268324	ENSG00000268324.2	83598
ENSG00000261633	ENSG00000261633.1	
ENSG00000241186	ENSG00000241186.10	6997
ENSG00000182885	ENSG00000182885.17	222487
ENSG00000283877	ENSG00000283877.1	
ENSG00000286570	ENSG00000286570.1	
ENSG00000251967	ENSG00000251967.1	
ENSG00000254550	ENSG00000254550.1	4975
ENSG00000178038	ENSG00000178038.17	259173
ENSG00000168014	ENSG00000168014.18	26005
ENSG00000137275	ENSG00000137275.16	8737
ENSG00000237786	ENSG00000237786.1	
ENSG00000218265	ENSG00000218265.1	
ENSG00000202351	ENSG00000202351.1	
ENSG00000225921	ENSG00000225921.7	51406
ENSG00000234393	ENSG00000234393.1	
ENSG00000283656	ENSG00000283656.1	100616162
ENSG00000212589	ENSG00000212589.1	124900297
ENSG00000260618	ENSG00000260618.1	
ENSG00000198924	ENSG00000198924.8	9937
ENSG00000259935	ENSG00000259935.1	
ENSG00000287500	ENSG00000287500.1	
ENSG00000214896	ENSG00000214896.4	
ENSG00000259612	ENSG00000259612.1	
ENSG00000260467	ENSG00000260467.1	
ENSG00000131871	ENSG00000131871.15	55829
ENSG00000159625	ENSG00000159625.15	84229
ENSG00000010017	ENSG00000010017.13	10048
ENSG00000049167	ENSG00000049167.16	1161
ENSG00000243244	ENSG00000243244.7	11037
ENSG00000287857	ENSG00000287857.1	
ENSG00000148735	ENSG00000148735.16	79949
ENSG00000286316	ENSG00000286316.1	
ENSG00000266617	ENSG00000266617.1	100500899
ENSG00000130340	ENSG00000130340.17	51429
ENSG00000136541	ENSG00000136541.15	57471
ENSG00000234361	ENSG00000234361.1	
ENSG00000229502	ENSG00000229502.5	
ENSG00000236324	ENSG00000236324.1	
ENSG00000220867	ENSG00000220867.1	
ENSG00000252658	ENSG00000252658.1	
ENSG00000078269	ENSG00000078269.15	8871
ENSG00000259172	ENSG00000259172.1	
ENSG00000279970	ENSG00000279970.1	
ENSG00000259764	ENSG00000259764.1	105371027
ENSG00000234438	ENSG00000234438.5	390594
ENSG00000259365	ENSG00000259365.1	
ENSG00000259182	ENSG00000259182.5	
ENSG00000131873	ENSG00000131873.7	22856
ENSG00000172292	ENSG00000172292.15	253782
ENSG00000274139	ENSG00000274139.1	
ENSG00000277210	ENSG00000277210.3	
ENSG00000282793	ENSG00000282793.1	
ENSG00000095627	ENSG00000095627.10	56165
ENSG00000259464	ENSG00000259464.2	
ENSG00000259695	ENSG00000259695.2	
ENSG00000286733	ENSG00000286733.1	101927505
ENSG00000184277	ENSG00000184277.13	80213
ENSG00000188269	ENSG00000188269.10	26659
ENSG00000212469	ENSG00000212469.1	
ENSG00000130312	ENSG00000130312.7	64981
ENSG00000262408	ENSG00000262408.1	
ENSG00000262112	ENSG00000262112.1	
ENSG00000284542	ENSG00000284542.1	100500827
ENSG00000121058	ENSG00000121058.5	8161
ENSG00000262298	ENSG00000262298.1	
ENSG00000260438	ENSG00000260438.1	
ENSG00000262623	ENSG00000262623.1	
ENSG00000104818	ENSG00000104818.15	114336
ENSG00000140854	ENSG00000140854.13	10300
ENSG00000121064	ENSG00000121064.13	59342
ENSG00000187753	ENSG00000187753.13	389766
ENSG00000142233	ENSG00000142233.14	126147
ENSG00000284922	ENSG00000284922.2	220074
ENSG00000184182	ENSG00000184182.19	140739
ENSG00000288844	ENSG00000288844.1	
ENSG00000111077	ENSG00000111077.18	23371
ENSG00000107816	ENSG00000107816.17	84445
ENSG00000119138	ENSG00000119138.5	687
ENSG00000222973	ENSG00000222973.1	
ENSG00000264615	ENSG00000264615.2	
ENSG00000080608	ENSG00000080608.10	9933
ENSG00000104814	ENSG00000104814.13	11184
ENSG00000285921	ENSG00000285921.1	
ENSG00000181585	ENSG00000181585.7	259236
ENSG00000266192	ENSG00000266192.3	100422991
ENSG00000149231	ENSG00000149231.16	79780
ENSG00000206549	ENSG00000206549.13	
ENSG00000165568	ENSG00000165568.18	83592
ENSG00000283706	ENSG00000283706.2	29122
ENSG00000261603	ENSG00000261603.3	100287362
ENSG00000252614	ENSG00000252614.1	
ENSG00000185418	ENSG00000185418.16	123283
ENSG00000284672	ENSG00000284672.1	
ENSG00000286651	ENSG00000286651.2	
ENSG00000238013	ENSG00000238013.1	
ENSG00000226074	ENSG00000226074.5	
ENSG00000236496	ENSG00000236496.2	
ENSG00000178055	ENSG00000178055.13	339906
ENSG00000229184	ENSG00000229184.2	
ENSG00000176868	ENSG00000176868.3	
ENSG00000279561	ENSG00000279561.3	100132249
ENSG00000275450	ENSG00000275450.1	442421
ENSG00000278647	ENSG00000278647.1	
ENSG00000274680	ENSG00000274680.1	
ENSG00000276502	ENSG00000276502.1	
ENSG00000275160	ENSG00000275160.1	
ENSG00000279141	ENSG00000279141.4	401561
ENSG00000160808	ENSG00000160808.11	4634
ENSG00000137033	ENSG00000137033.12	90865
ENSG00000235558	ENSG00000235558.3	
ENSG00000285642	ENSG00000285642.1	
ENSG00000233496	ENSG00000233496.1	100874300
ENSG00000236164	ENSG00000236164.1	
ENSG00000112818	ENSG00000112818.11	4224
ENSG00000250387	ENSG00000250387.3	
ENSG00000276166	ENSG00000276166.1	
ENSG00000274816	ENSG00000274816.1	102465463
ENSG00000187185	ENSG00000187185.4	388282
ENSG00000253985	ENSG00000253985.1	
ENSG00000249981	ENSG00000249981.1	105374682
ENSG00000249981	ENSG00000249981.1	107987420
ENSG00000253536	ENSG00000253536.1	
ENSG00000247911	ENSG00000247911.3	
ENSG00000164326	ENSG00000164326.5	9607
ENSG00000263120	ENSG00000263120.1	
ENSG00000261192	ENSG00000261192.1	376412
ENSG00000206833	ENSG00000206833.1	
ENSG00000083799	ENSG00000083799.18	1540
ENSG00000121057	ENSG00000121057.13	8165
ENSG00000136813	ENSG00000136813.15	23392
ENSG00000278824	ENSG00000278824.1	
ENSG00000202092	ENSG00000202092.1	
ENSG00000213663	ENSG00000213663.4	
ENSG00000249919	ENSG00000249919.1	
ENSG00000250895	ENSG00000250895.1	
ENSG00000160801	ENSG00000160801.14	5745
ENSG00000234259	ENSG00000234259.3	
ENSG00000133835	ENSG00000133835.18	3295
ENSG00000237719	ENSG00000237719.1	
ENSG00000156711	ENSG00000156711.17	5603
ENSG00000183340	ENSG00000183340.7	8690
ENSG00000140479	ENSG00000140479.18	5046
ENSG00000255679	ENSG00000255679.1	
ENSG00000200411	ENSG00000200411.1	
ENSG00000256684	ENSG00000256684.1	105369443
ENSG00000151631	ENSG00000151631.8	
ENSG00000287426	ENSG00000287426.1	
ENSG00000238840	ENSG00000238840.1	
ENSG00000255188	ENSG00000255188.1	
ENSG00000187134	ENSG00000187134.14	1645
ENSG00000151715	ENSG00000151715.8	120224
ENSG00000170325	ENSG00000170325.16	56980
ENSG00000076770	ENSG00000076770.16	55796
ENSG00000105889	ENSG00000105889.16	256227
ENSG00000105889	ENSG00000105889.16	401312
ENSG00000246982	ENSG00000246982.7	
ENSG00000096070	ENSG00000096070.19	27154
ENSG00000263089	ENSG00000263089.1	
ENSG00000242562	ENSG00000242562.1	
ENSG00000201796	ENSG00000201796.1	
ENSG00000243438	ENSG00000243438.1	
ENSG00000153944	ENSG00000153944.12	124540
ENSG00000267291	ENSG00000267291.1	105372397
ENSG00000178982	ENSG00000178982.10	27335
ENSG00000105835	ENSG00000105835.13	10135
ENSG00000134461	ENSG00000134461.16	54522
ENSG00000134452	ENSG00000134452.20	84893
ENSG00000286242	ENSG00000286242.1	
ENSG00000252739	ENSG00000252739.1	
ENSG00000251300	ENSG00000251300.1	
ENSG00000170185	ENSG00000170185.11	84640
ENSG00000207597	ENSG00000207597.1	574443
ENSG00000223657	ENSG00000223657.2	
ENSG00000181072	ENSG00000181072.12	1129
ENSG00000273682	ENSG00000273682.1	
ENSG00000188566	ENSG00000188566.15	27158
ENSG00000160796	ENSG00000160796.18	23218
ENSG00000199646	ENSG00000199646.1	
ENSG00000146858	ENSG00000146858.8	92092
ENSG00000189325	ENSG00000189325.7	389384
ENSG00000180891	ENSG00000180891.13	404093
ENSG00000105939	ENSG00000105939.14	56829
ENSG00000010030	ENSG00000010030.14	51513
ENSG00000250969	ENSG00000250969.1	
ENSG00000267375	ENSG00000267375.1	
ENSG00000200049	ENSG00000200049.1	
ENSG00000265623	ENSG00000265623.1	100423017
ENSG00000228981	ENSG00000228981.3	
ENSG00000286771	ENSG00000286771.1	
ENSG00000182472	ENSG00000182472.9	147968
ENSG00000287786	ENSG00000287786.1	
ENSG00000251408	ENSG00000251408.1	
ENSG00000015285	ENSG00000015285.12	7454
ENSG00000288588	ENSG00000288588.1	
ENSG00000286176	ENSG00000286176.2	
ENSG00000145391	ENSG00000145391.14	80854
ENSG00000278642	ENSG00000278642.1	
ENSG00000136451	ENSG00000136451.9	7716
ENSG00000259962	ENSG00000259962.1	
ENSG00000280233	ENSG00000280233.1	
ENSG00000266086	ENSG00000266086.3	6426
ENSG00000262714	ENSG00000262714.1	
ENSG00000279741	ENSG00000279741.1	
ENSG00000264112	ENSG00000264112.1	
